mapping_id,source_account,target_account,source_type,target_type,confidence,mapping_method,is_validated
1435,SRC_Account_1435,TGT_Account_1435,Liability,Liability,0.63,rule_based,True
1436,SRC_Account_1436,TGT_Account_1436,Asset,Revenue,0.825,exact,True
1437,SRC_Account_1437,TGT_Account_1437,Equity,Liability,0.732,rule_based,True
1438,SRC_Account_1438,TGT_Account_1438,Revenue,Revenue,0.729,exact,True
1439,SRC_Account_1439,TGT_Account_1439,Liability,Expense,0.603,manual,True
1440,SRC_Account_1440,TGT_Account_1440,Expense,Expense,0.838,exact,False
1441,SRC_Account_1441,TGT_Account_1441,Revenue,Expense,0.706,exact,False
1442,SRC_Account_1442,TGT_Account_1442,Equity,Asset,0.675,rule_based,False
1443,SRC_Account_1443,TGT_Account_1443,Expense,Equity,0.616,rule_based,False
1444,SRC_Account_1444,TGT_Account_1444,Equity,Liability,0.746,rule_based,True
1445,SRC_Account_1445,TGT_Account_1445,Asset,Expense,0.952,manual,True
1446,SRC_Account_1446,TGT_Account_1446,Asset,Liability,0.735,exact,True
1447,SRC_Account_1447,TGT_Account_1447,Expense,Liability,0.872,rule_based,True
1448,SRC_Account_1448,TGT_Account_1448,Expense,Equity,0.903,exact,True
1449,SRC_Account_1449,TGT_Account_1449,Revenue,Revenue,0.731,semantic,True
1450,SRC_Account_1450,TGT_Account_1450,Asset,Equity,0.929,semantic,True
1451,SRC_Account_1451,TGT_Account_1451,Liability,Equity,0.877,exact,True
1452,SRC_Account_1452,TGT_Account_1452,Asset,Asset,0.824,semantic,True
1453,SRC_Account_1453,TGT_Account_1453,Asset,Equity,0.6,rule_based,True
1454,SRC_Account_1454,TGT_Account_1454,Liability,Liability,0.614,exact,True
1455,SRC_Account_1455,TGT_Account_1455,Equity,Expense,0.996,manual,False
1456,SRC_Account_1456,TGT_Account_1456,Asset,Expense,0.913,semantic,True
1457,SRC_Account_1457,TGT_Account_1457,Expense,Revenue,0.975,exact,False
1458,SRC_Account_1458,TGT_Account_1458,Equity,Liability,0.961,semantic,False
1459,SRC_Account_1459,TGT_Account_1459,Liability,Expense,0.608,exact,True
1460,SRC_Account_1460,TGT_Account_1460,Equity,Liability,0.917,exact,True
1461,SRC_Account_1461,TGT_Account_1461,Revenue,Equity,0.78,semantic,True
1462,SRC_Account_1462,TGT_Account_1462,Liability,Expense,0.916,exact,True
1463,SRC_Account_1463,TGT_Account_1463,Asset,Expense,0.603,exact,True
1464,SRC_Account_1464,TGT_Account_1464,Asset,Asset,0.715,rule_based,False
1465,SRC_Account_1465,TGT_Account_1465,Expense,Liability,0.901,exact,False
1466,SRC_Account_1466,TGT_Account_1466,Asset,Revenue,0.917,rule_based,True
1467,SRC_Account_1467,TGT_Account_1467,Revenue,Equity,0.848,rule_based,True
1468,SRC_Account_1468,TGT_Account_1468,Liability,Liability,0.721,exact,True
1469,SRC_Account_1469,TGT_Account_1469,Revenue,Equity,,semantic,False
1470,SRC_Account_1470,TGT_Account_1470,Asset,Expense,0.987,exact,True
1471,SRC_Account_1471,TGT_Account_1471,Expense,Liability,0.776,semantic,True
1472,SRC_Account_1472,TGT_Account_1472,Revenue,Revenue,0.779,exact,False
1473,SRC_Account_1473,TGT_Account_1473,Equity,Revenue,0.821,manual,True
1474,SRC_Account_1474,TGT_Account_1474,Liability,Expense,0.764,exact,True
1475,SRC_Account_1475,TGT_Account_1475,Expense,Liability,0.821,semantic,True
1476,SRC_Account_1476,TGT_Account_1476,Liability,Liability,0.773,exact,True
1477,SRC_Account_1477,TGT_Account_1477,Equity,Liability,0.931,exact,True
1478,SRC_Account_1478,TGT_Account_1478,Liability,Equity,0.964,semantic,True
1479,SRC_Account_1479,TGT_Account_1479,Liability,Equity,0.973,semantic,True
1480,SRC_Account_1480,TGT_Account_1480,Equity,Revenue,0.826,manual,False
1481,SRC_Account_1481,TGT_Account_1481,Asset,Revenue,0.777,exact,True
1482,SRC_Account_1482,TGT_Account_1482,Asset,Liability,0.882,exact,False
1483,SRC_Account_1483,TGT_Account_1483,Liability,Revenue,0.935,exact,True
1484,SRC_Account_1484,TGT_Account_1484,Asset,Liability,0.825,exact,False
1485,SRC_Account_1485,TGT_Account_1485,Equity,Equity,0.88,rule_based,True
1486,SRC_Account_1486,TGT_Account_1486,Expense,Asset,0.9,manual,False
1487,SRC_Account_1487,TGT_Account_1487,Asset,Liability,0.871,rule_based,True
1488,SRC_Account_1488,TGT_Account_1488,Asset,Expense,0.898,exact,True
1489,SRC_Account_1489,TGT_Account_1489,Asset,Equity,0.683,semantic,True
1490,SRC_Account_1490,TGT_Account_1490,Equity,Revenue,0.799,rule_based,True
1491,SRC_Account_1491,TGT_Account_1491,Liability,Asset,0.835,exact,False
1492,SRC_Account_1492,TGT_Account_1492,Equity,Revenue,0.601,semantic,False
1493,SRC_Account_1493,TGT_Account_1493,Asset,Liability,0.942,exact,False
1494,SRC_Account_1494,TGT_Account_1494,Liability,Revenue,0.844,exact,True
1495,SRC_Account_1495,TGT_Account_1495,Equity,Expense,0.652,rule_based,False
1496,SRC_Account_1496,TGT_Account_1496,Equity,Revenue,0.927,exact,False
1497,SRC_Account_1497,TGT_Account_1497,Equity,Asset,0.887,manual,True
1498,SRC_Account_1498,TGT_Account_1498,Revenue,Asset,0.903,exact,True
1499,SRC_Account_1499,TGT_Account_1499,Equity,Asset,0.757,exact,True
1500,SRC_Account_1500,TGT_Account_1500,Expense,Equity,0.942,exact,True
1501,SRC_Account_1501,TGT_Account_1501,Equity,Expense,0.766,exact,True
1502,SRC_Account_1502,TGT_Account_1502,Liability,Revenue,0.828,semantic,False
1503,SRC_Account_1503,TGT_Account_1503,Liability,Liability,0.6,exact,True
1504,SRC_Account_1504,TGT_Account_1504,Liability,Liability,0.858,semantic,True
1505,SRC_Account_1505,TGT_Account_1505,Equity,Asset,0.887,rule_based,True
1506,SRC_Account_1506,TGT_Account_1506,Liability,Expense,0.827,exact,False
1507,SRC_Account_1507,TGT_Account_1507,Expense,Expense,,exact,False
1508,SRC_Account_1508,TGT_Account_1508,Equity,Expense,0.924,semantic,False
1509,SRC_Account_1509,TGT_Account_1509,Expense,Asset,0.873,rule_based,True
1510,SRC_Account_1510,TGT_Account_1510,Revenue,Liability,0.711,semantic,True
1511,SRC_Account_1511,TGT_Account_1511,Liability,Expense,0.984,exact,True
1512,SRC_Account_1512,TGT_Account_1512,Liability,Equity,0.883,semantic,True
1513,SRC_Account_1513,TGT_Account_1513,Revenue,Asset,0.995,semantic,True
1514,SRC_Account_1514,TGT_Account_1514,Liability,Asset,0.989,exact,True
1515,SRC_Account_1515,TGT_Account_1515,Liability,Liability,0.968,exact,False
1516,SRC_Account_1516,TGT_Account_1516,Expense,Expense,0.902,manual,True
1517,SRC_Account_1517,TGT_Account_1517,Equity,Asset,0.844,exact,False
1518,SRC_Account_1518,TGT_Account_1518,Asset,Expense,0.669,exact,True
1519,SRC_Account_1519,TGT_Account_1519,Equity,Revenue,0.817,exact,True
1520,SRC_Account_1520,TGT_Account_1520,Equity,Expense,0.906,semantic,True
1521,SRC_Account_1521,TGT_Account_1521,Expense,Expense,0.808,semantic,True
1522,SRC_Account_1522,TGT_Account_1522,Revenue,Asset,,exact,True
1523,SRC_Account_1523,TGT_Account_1523,Asset,Revenue,0.644,semantic,True
1524,SRC_Account_1524,TGT_Account_1524,Asset,Asset,0.752,semantic,True
1525,SRC_Account_1525,TGT_Account_1525,Revenue,Liability,,exact,True
1526,SRC_Account_1526,TGT_Account_1526,Asset,Liability,0.773,manual,True
1527,SRC_Account_1527,TGT_Account_1527,Liability,Asset,0.643,exact,False
1528,SRC_Account_1528,TGT_Account_1528,Asset,Asset,0.661,exact,False
1529,SRC_Account_1529,TGT_Account_1529,Asset,Asset,0.935,manual,True
1530,SRC_Account_1530,TGT_Account_1530,Expense,Liability,0.794,rule_based,True
1531,SRC_Account_1531,TGT_Account_1531,Asset,Liability,0.619,exact,True
1532,SRC_Account_1532,TGT_Account_1532,Asset,Asset,0.607,rule_based,True
1533,SRC_Account_1533,TGT_Account_1533,Expense,Equity,0.789,semantic,True
1534,SRC_Account_1534,TGT_Account_1534,Asset,Expense,0.666,exact,True
1535,SRC_Account_1535,TGT_Account_1535,Expense,Equity,0.882,rule_based,True
1536,SRC_Account_1536,TGT_Account_1536,Asset,Asset,0.918,rule_based,False
1537,SRC_Account_1537,TGT_Account_1537,Asset,Asset,0.691,exact,True
1538,SRC_Account_1538,TGT_Account_1538,Asset,Asset,0.837,semantic,False
1539,SRC_Account_1539,TGT_Account_1539,Revenue,Equity,0.662,exact,True
1540,SRC_Account_1540,TGT_Account_1540,Revenue,Expense,0.721,exact,True
1541,SRC_Account_1541,TGT_Account_1541,Equity,Revenue,0.956,manual,False
1542,SRC_Account_1542,TGT_Account_1542,Liability,Equity,0.818,semantic,True
1543,SRC_Account_1543,TGT_Account_1543,Asset,Asset,0.954,semantic,True
1544,SRC_Account_1544,TGT_Account_1544,Equity,Expense,,semantic,False
1545,SRC_Account_1545,TGT_Account_1545,Liability,Asset,0.732,semantic,True
1546,SRC_Account_1546,TGT_Account_1546,Equity,Revenue,0.788,exact,True
1547,SRC_Account_1547,TGT_Account_1547,Revenue,Equity,0.792,manual,True
1548,SRC_Account_1548,TGT_Account_1548,Expense,Expense,0.999,semantic,True
1549,SRC_Account_1549,TGT_Account_1549,Equity,Liability,0.646,semantic,True
1550,SRC_Account_1550,TGT_Account_1550,Asset,Revenue,,semantic,True
1551,SRC_Account_1551,TGT_Account_1551,Liability,Equity,0.945,exact,False
1552,SRC_Account_1552,TGT_Account_1552,Expense,Equity,,exact,True
1553,SRC_Account_1553,TGT_Account_1553,Equity,Expense,0.738,exact,True
1554,SRC_Account_1554,TGT_Account_1554,Revenue,Revenue,0.808,exact,True
1555,SRC_Account_1555,TGT_Account_1555,Equity,Equity,0.717,semantic,True
1556,SRC_Account_1556,TGT_Account_1556,Asset,Equity,0.92,rule_based,False
1557,SRC_Account_1557,TGT_Account_1557,Expense,Revenue,0.799,exact,True
1558,SRC_Account_1558,TGT_Account_1558,Revenue,Liability,0.97,exact,True
1559,SRC_Account_1559,TGT_Account_1559,Expense,Asset,0.849,semantic,False
1560,SRC_Account_1560,TGT_Account_1560,Expense,Equity,,exact,False
1561,SRC_Account_1561,TGT_Account_1561,Liability,Asset,0.884,manual,False
1562,SRC_Account_1562,TGT_Account_1562,Liability,Asset,0.802,exact,True
1563,SRC_Account_1563,TGT_Account_1563,Liability,Equity,0.962,exact,True
1564,SRC_Account_1564,TGT_Account_1564,Expense,Revenue,0.674,exact,True
1565,SRC_Account_1565,TGT_Account_1565,Equity,Revenue,0.989,manual,True
1566,SRC_Account_1566,TGT_Account_1566,Equity,Liability,0.925,exact,False
1567,SRC_Account_1567,TGT_Account_1567,Expense,Equity,0.944,semantic,True
1568,SRC_Account_1568,TGT_Account_1568,Revenue,Asset,0.793,exact,True
1569,SRC_Account_1569,TGT_Account_1569,Expense,Revenue,0.935,exact,False
1570,SRC_Account_1570,TGT_Account_1570,Expense,Equity,0.723,rule_based,False
1571,SRC_Account_1571,TGT_Account_1571,Asset,Revenue,0.905,exact,True
1572,SRC_Account_1572,TGT_Account_1572,Liability,Expense,0.656,exact,False
1573,SRC_Account_1573,TGT_Account_1573,Revenue,Revenue,0.723,semantic,True
1574,SRC_Account_1574,TGT_Account_1574,Expense,Liability,0.778,rule_based,True
1575,SRC_Account_1575,TGT_Account_1575,Asset,Expense,0.729,exact,True
1576,SRC_Account_1576,TGT_Account_1576,Liability,Revenue,,exact,False
1577,SRC_Account_1577,TGT_Account_1577,Equity,Revenue,0.928,manual,False
1578,SRC_Account_1578,TGT_Account_1578,Revenue,Expense,0.703,semantic,True
1579,SRC_Account_1579,TGT_Account_1579,Asset,Expense,0.898,rule_based,True
1580,SRC_Account_1580,TGT_Account_1580,Revenue,Liability,0.629,rule_based,True
1581,SRC_Account_1581,TGT_Account_1581,Liability,Expense,0.906,semantic,True
1582,SRC_Account_1582,TGT_Account_1582,Liability,Revenue,,exact,False
1583,SRC_Account_1583,TGT_Account_1583,Equity,Liability,,exact,True
1584,SRC_Account_1584,TGT_Account_1584,Equity,Liability,0.889,rule_based,False
1585,SRC_Account_1585,TGT_Account_1585,Revenue,Revenue,0.966,rule_based,True
1586,SRC_Account_1586,TGT_Account_1586,Liability,Liability,0.92,manual,True
1587,SRC_Account_1587,TGT_Account_1587,Expense,Equity,0.756,semantic,True
1588,SRC_Account_1588,TGT_Account_1588,Asset,Revenue,0.794,exact,False
1589,SRC_Account_1589,TGT_Account_1589,Expense,Revenue,0.912,semantic,True
1590,SRC_Account_1590,TGT_Account_1590,Asset,Expense,,semantic,True
1591,SRC_Account_1591,TGT_Account_1591,Revenue,Liability,0.922,semantic,True
1592,SRC_Account_1592,TGT_Account_1592,Liability,Liability,0.731,rule_based,False
1593,SRC_Account_1593,TGT_Account_1593,Liability,Expense,0.922,semantic,False
1594,SRC_Account_1594,TGT_Account_1594,Asset,Equity,0.635,exact,False
1595,SRC_Account_1595,TGT_Account_1595,Revenue,Liability,0.618,semantic,True
1596,SRC_Account_1596,TGT_Account_1596,Asset,Liability,0.999,semantic,False
1597,SRC_Account_1597,TGT_Account_1597,Revenue,Liability,0.948,manual,True
1598,SRC_Account_1598,TGT_Account_1598,Revenue,Equity,0.953,semantic,False
1599,SRC_Account_1599,TGT_Account_1599,Expense,Liability,0.981,semantic,True
1600,SRC_Account_1600,TGT_Account_1600,Revenue,Revenue,0.775,semantic,True
1601,SRC_Account_1601,TGT_Account_1601,Liability,Equity,0.715,semantic,False
1602,SRC_Account_1602,TGT_Account_1602,Revenue,Revenue,0.652,exact,False
1603,SRC_Account_1603,TGT_Account_1603,Expense,Asset,0.8,rule_based,True
1604,SRC_Account_1604,TGT_Account_1604,Liability,Revenue,0.688,manual,True
1605,SRC_Account_1605,TGT_Account_1605,Asset,Expense,0.974,semantic,False
1606,SRC_Account_1606,TGT_Account_1606,Expense,Revenue,0.602,semantic,False
1607,SRC_Account_1607,TGT_Account_1607,Asset,Liability,0.657,exact,False
1608,SRC_Account_1608,TGT_Account_1608,Equity,Revenue,0.699,semantic,True
1609,SRC_Account_1609,TGT_Account_1609,Liability,Revenue,0.68,semantic,True
1610,SRC_Account_1610,TGT_Account_1610,Asset,Revenue,0.69,rule_based,False
1611,SRC_Account_1611,TGT_Account_1611,Revenue,Equity,0.862,exact,False
1612,SRC_Account_1612,TGT_Account_1612,Asset,Revenue,0.731,rule_based,False
1613,SRC_Account_1613,TGT_Account_1613,Revenue,Revenue,0.846,exact,True
1614,SRC_Account_1614,TGT_Account_1614,Revenue,Asset,0.956,semantic,True
1615,SRC_Account_1615,TGT_Account_1615,Asset,Revenue,0.841,semantic,True
1616,SRC_Account_1616,TGT_Account_1616,Asset,Equity,0.878,exact,False
1617,SRC_Account_1617,TGT_Account_1617,Revenue,Asset,0.746,semantic,True
1618,SRC_Account_1618,TGT_Account_1618,Equity,Equity,0.664,rule_based,True
1619,SRC_Account_1619,TGT_Account_1619,Asset,Revenue,0.728,semantic,False
1620,SRC_Account_1620,TGT_Account_1620,Expense,Asset,0.986,exact,False
1621,SRC_Account_1621,TGT_Account_1621,Liability,Expense,0.849,semantic,True
1622,SRC_Account_1622,TGT_Account_1622,Asset,Liability,0.711,exact,False
1623,SRC_Account_1623,TGT_Account_1623,Expense,Equity,0.78,semantic,True
1624,SRC_Account_1624,TGT_Account_1624,Asset,Expense,0.934,semantic,True
1625,SRC_Account_1625,TGT_Account_1625,Equity,Expense,0.867,exact,True
1626,SRC_Account_1626,TGT_Account_1626,Expense,Equity,0.824,semantic,True
1627,SRC_Account_1627,TGT_Account_1627,Equity,Revenue,,rule_based,False
1628,SRC_Account_1628,TGT_Account_1628,Equity,Liability,,rule_based,False
1629,SRC_Account_1629,TGT_Account_1629,Liability,Expense,0.857,exact,True
1630,SRC_Account_1630,TGT_Account_1630,Asset,Expense,0.676,exact,False
1631,SRC_Account_1631,TGT_Account_1631,Equity,Equity,0.643,semantic,True
1632,SRC_Account_1632,TGT_Account_1632,Expense,Equity,0.986,exact,False
1633,SRC_Account_1633,TGT_Account_1633,Asset,Asset,,semantic,False
1634,SRC_Account_1634,TGT_Account_1634,Expense,Revenue,0.766,exact,True
1635,SRC_Account_1635,TGT_Account_1635,Equity,Expense,0.836,exact,True
1636,SRC_Account_1636,TGT_Account_1636,Equity,Equity,0.625,semantic,True
1637,SRC_Account_1637,TGT_Account_1637,Asset,Equity,0.929,exact,True
1638,SRC_Account_1638,TGT_Account_1638,Revenue,Equity,0.687,rule_based,False
1639,SRC_Account_1639,TGT_Account_1639,Asset,Asset,0.922,exact,True
1640,SRC_Account_1640,TGT_Account_1640,Liability,Revenue,0.814,semantic,True
1641,SRC_Account_1641,TGT_Account_1641,Revenue,Revenue,0.711,exact,True
1642,SRC_Account_1642,TGT_Account_1642,Asset,Equity,0.612,rule_based,False
1643,SRC_Account_1643,TGT_Account_1643,Equity,Expense,0.926,rule_based,True
1644,SRC_Account_1644,TGT_Account_1644,Equity,Equity,0.671,exact,False
1645,SRC_Account_1645,TGT_Account_1645,Asset,Expense,0.621,semantic,True
1646,SRC_Account_1646,TGT_Account_1646,Liability,Equity,0.902,exact,True
1647,SRC_Account_1647,TGT_Account_1647,Liability,Revenue,0.74,semantic,True
1648,SRC_Account_1648,TGT_Account_1648,Revenue,Revenue,0.756,exact,True
1649,SRC_Account_1649,TGT_Account_1649,Expense,Equity,0.699,semantic,True
1650,SRC_Account_1650,TGT_Account_1650,Expense,Revenue,0.944,exact,False
1651,SRC_Account_1651,TGT_Account_1651,Asset,Asset,0.719,rule_based,False
1652,SRC_Account_1652,TGT_Account_1652,Asset,Expense,0.684,semantic,True
1653,SRC_Account_1653,TGT_Account_1653,Asset,Equity,0.724,semantic,True
1654,SRC_Account_1654,TGT_Account_1654,Equity,Equity,,exact,True
1655,SRC_Account_1655,TGT_Account_1655,Asset,Liability,0.727,exact,True
1656,SRC_Account_1656,TGT_Account_1656,Liability,Equity,0.633,exact,False
1657,SRC_Account_1657,TGT_Account_1657,Expense,Equity,0.663,manual,False
1658,SRC_Account_1658,TGT_Account_1658,Expense,Expense,0.767,rule_based,False
1659,SRC_Account_1659,TGT_Account_1659,Expense,Liability,0.952,exact,True
1660,SRC_Account_1660,TGT_Account_1660,Liability,Equity,0.623,rule_based,True
1661,SRC_Account_1661,TGT_Account_1661,Revenue,Equity,0.685,semantic,True
1662,SRC_Account_1662,TGT_Account_1662,Revenue,Equity,0.963,exact,False
1663,SRC_Account_1663,TGT_Account_1663,Asset,Expense,0.956,semantic,True
1664,SRC_Account_1664,TGT_Account_1664,Equity,Revenue,0.872,exact,False
1665,SRC_Account_1665,TGT_Account_1665,Equity,Equity,0.696,exact,True
1666,SRC_Account_1666,TGT_Account_1666,Liability,Equity,0.768,semantic,True
1667,SRC_Account_1667,TGT_Account_1667,Revenue,Asset,0.684,exact,False
1668,SRC_Account_1668,TGT_Account_1668,Revenue,Asset,0.651,rule_based,True
1669,SRC_Account_1669,TGT_Account_1669,Equity,Equity,0.752,semantic,True
1670,SRC_Account_1670,TGT_Account_1670,Revenue,Equity,0.83,rule_based,True
1671,SRC_Account_1671,TGT_Account_1671,Revenue,Asset,0.744,semantic,False
1672,SRC_Account_1672,TGT_Account_1672,Equity,Liability,0.844,rule_based,True
1673,SRC_Account_1673,TGT_Account_1673,Liability,Equity,0.719,exact,False
1674,SRC_Account_1674,TGT_Account_1674,Revenue,Asset,0.738,semantic,True
1675,SRC_Account_1675,TGT_Account_1675,Revenue,Revenue,0.916,semantic,True
1676,SRC_Account_1676,TGT_Account_1676,Expense,Equity,0.951,manual,True
1677,SRC_Account_1677,TGT_Account_1677,Asset,Liability,0.729,exact,True
1678,SRC_Account_1678,TGT_Account_1678,Equity,Revenue,0.829,semantic,False
1679,SRC_Account_1679,TGT_Account_1679,Expense,Equity,0.711,rule_based,False
1680,SRC_Account_1680,TGT_Account_1680,Equity,Revenue,0.621,exact,False
1681,SRC_Account_1681,TGT_Account_1681,Expense,Revenue,0.895,rule_based,False
1682,SRC_Account_1682,TGT_Account_1682,Asset,Asset,0.668,exact,True
1683,SRC_Account_1683,TGT_Account_1683,Asset,Liability,0.77,exact,True
1684,SRC_Account_1684,TGT_Account_1684,Revenue,Equity,0.795,semantic,False
1685,SRC_Account_1685,TGT_Account_1685,Liability,Expense,0.674,semantic,True
1686,SRC_Account_1686,TGT_Account_1686,Equity,Asset,0.638,exact,False
1687,SRC_Account_1687,TGT_Account_1687,Equity,Asset,0.739,exact,True
1688,SRC_Account_1688,TGT_Account_1688,Equity,Expense,0.981,exact,True
1689,SRC_Account_1689,TGT_Account_1689,Expense,Expense,0.846,rule_based,True
1690,SRC_Account_1690,TGT_Account_1690,Asset,Asset,0.753,rule_based,True
1691,SRC_Account_1691,TGT_Account_1691,Revenue,Equity,0.616,semantic,True
1692,SRC_Account_1692,TGT_Account_1692,Expense,Asset,0.84,exact,True
1693,SRC_Account_1693,TGT_Account_1693,Revenue,Asset,0.637,semantic,True
1694,SRC_Account_1694,TGT_Account_1694,Liability,Liability,0.817,rule_based,True
1695,SRC_Account_1695,TGT_Account_1695,Asset,Expense,0.901,rule_based,True
1696,SRC_Account_1696,TGT_Account_1696,Revenue,Liability,0.769,exact,True
1697,SRC_Account_1697,TGT_Account_1697,Equity,Liability,0.72,exact,True
1698,SRC_Account_1698,TGT_Account_1698,Asset,Equity,0.619,manual,False
1699,SRC_Account_1699,TGT_Account_1699,Liability,Liability,0.61,rule_based,True
1700,SRC_Account_1700,TGT_Account_1700,Expense,Revenue,0.772,exact,True
1701,SRC_Account_1701,TGT_Account_1701,Liability,Asset,0.953,rule_based,True
1702,SRC_Account_1702,TGT_Account_1702,Asset,Liability,0.698,exact,True
1703,SRC_Account_1703,TGT_Account_1703,Revenue,Liability,0.83,exact,True
1704,SRC_Account_1704,TGT_Account_1704,Asset,Expense,0.874,rule_based,True
1705,SRC_Account_1705,TGT_Account_1705,Expense,Expense,0.624,semantic,True
1706,SRC_Account_1706,TGT_Account_1706,Expense,Equity,0.661,semantic,True
1707,SRC_Account_1707,TGT_Account_1707,Expense,Asset,0.733,manual,True
1708,SRC_Account_1708,TGT_Account_1708,Expense,Revenue,0.868,rule_based,True
1709,SRC_Account_1709,TGT_Account_1709,Liability,Equity,0.776,exact,True
1710,SRC_Account_1710,TGT_Account_1710,Liability,Expense,0.894,semantic,True
1711,SRC_Account_1711,TGT_Account_1711,Liability,Liability,0.947,rule_based,True
1712,SRC_Account_1712,TGT_Account_1712,Equity,Expense,,semantic,False
1713,SRC_Account_1713,TGT_Account_1713,Expense,Expense,0.997,manual,True
1714,SRC_Account_1714,TGT_Account_1714,Revenue,Liability,0.902,semantic,True
1715,SRC_Account_1715,TGT_Account_1715,Revenue,Revenue,0.941,exact,True
1716,SRC_Account_1716,TGT_Account_1716,Expense,Liability,0.933,exact,True
1717,SRC_Account_1717,TGT_Account_1717,Revenue,Liability,0.892,rule_based,True
1718,SRC_Account_1718,TGT_Account_1718,Liability,Liability,0.921,manual,False
1719,SRC_Account_1719,TGT_Account_1719,Equity,Revenue,0.974,exact,False
1720,SRC_Account_1720,TGT_Account_1720,Equity,Revenue,0.79,exact,True
1721,SRC_Account_1721,TGT_Account_1721,Asset,Revenue,0.855,rule_based,True
1722,SRC_Account_1722,TGT_Account_1722,Revenue,Equity,0.806,exact,False
1723,SRC_Account_1723,TGT_Account_1723,Revenue,Revenue,0.94,exact,True
1724,SRC_Account_1724,TGT_Account_1724,Revenue,Liability,0.773,rule_based,True
1725,SRC_Account_1725,TGT_Account_1725,Equity,Asset,0.928,rule_based,False
1726,SRC_Account_1726,TGT_Account_1726,Revenue,Expense,0.92,rule_based,True
1727,SRC_Account_1727,TGT_Account_1727,Expense,Asset,0.985,semantic,True
1728,SRC_Account_1728,TGT_Account_1728,Equity,Equity,0.7,exact,True
1729,SRC_Account_1729,TGT_Account_1729,Equity,Liability,0.884,manual,True
1730,SRC_Account_1730,TGT_Account_1730,Asset,Revenue,0.903,exact,True
1731,SRC_Account_1731,TGT_Account_1731,Revenue,Revenue,0.975,exact,True
1732,SRC_Account_1732,TGT_Account_1732,Expense,Expense,0.963,rule_based,True
1733,SRC_Account_1733,TGT_Account_1733,Revenue,Equity,0.829,semantic,True
1734,SRC_Account_1734,TGT_Account_1734,Expense,Expense,0.832,rule_based,True
1735,SRC_Account_1735,TGT_Account_1735,Expense,Liability,0.667,exact,False
1736,SRC_Account_1736,TGT_Account_1736,Revenue,Liability,0.99,manual,True
1737,SRC_Account_1737,TGT_Account_1737,Equity,Liability,0.702,semantic,False
1738,SRC_Account_1738,TGT_Account_1738,Asset,Equity,0.89,semantic,True
1739,SRC_Account_1739,TGT_Account_1739,Asset,Revenue,0.918,manual,True
1740,SRC_Account_1740,TGT_Account_1740,Liability,Expense,0.776,exact,True
1741,SRC_Account_1741,TGT_Account_1741,Equity,Liability,0.684,rule_based,True
1742,SRC_Account_1742,TGT_Account_1742,Revenue,Liability,0.676,semantic,True
1743,SRC_Account_1743,TGT_Account_1743,Equity,Expense,0.943,rule_based,False
1744,SRC_Account_1744,TGT_Account_1744,Asset,Equity,0.804,rule_based,False
1745,SRC_Account_1745,TGT_Account_1745,Liability,Liability,0.636,semantic,False
1746,SRC_Account_1746,TGT_Account_1746,Expense,Expense,0.887,exact,True
1747,SRC_Account_1747,TGT_Account_1747,Expense,Revenue,0.7,exact,True
1748,SRC_Account_1748,TGT_Account_1748,Liability,Expense,0.951,manual,True
1749,SRC_Account_1749,TGT_Account_1749,Expense,Expense,0.724,manual,True
1750,SRC_Account_1750,TGT_Account_1750,Revenue,Expense,0.68,manual,False
1751,SRC_Account_1751,TGT_Account_1751,Expense,Equity,0.634,exact,False
1752,SRC_Account_1752,TGT_Account_1752,Expense,Revenue,0.805,exact,True
1753,SRC_Account_1753,TGT_Account_1753,Revenue,Expense,0.78,rule_based,False
1754,SRC_Account_1754,TGT_Account_1754,Liability,Liability,0.901,rule_based,False
1755,SRC_Account_1755,TGT_Account_1755,Revenue,Asset,0.786,exact,True
1756,SRC_Account_1756,TGT_Account_1756,Liability,Liability,0.738,semantic,False
1757,SRC_Account_1757,TGT_Account_1757,Liability,Revenue,0.705,exact,True
1758,SRC_Account_1758,TGT_Account_1758,Revenue,Equity,0.711,semantic,True
1759,SRC_Account_1759,TGT_Account_1759,Equity,Asset,0.971,exact,True
1760,SRC_Account_1760,TGT_Account_1760,Equity,Equity,0.666,exact,True
1761,SRC_Account_1761,TGT_Account_1761,Liability,Revenue,0.995,exact,True
1762,SRC_Account_1762,TGT_Account_1762,Equity,Liability,0.731,manual,False
1763,SRC_Account_1763,TGT_Account_1763,Asset,Equity,0.635,rule_based,True
1764,SRC_Account_1764,TGT_Account_1764,Revenue,Revenue,0.699,manual,True
1765,SRC_Account_1765,TGT_Account_1765,Equity,Equity,0.623,semantic,True
1766,SRC_Account_1766,TGT_Account_1766,Expense,Equity,,semantic,True
1767,SRC_Account_1767,TGT_Account_1767,Equity,Revenue,0.805,exact,False
1768,SRC_Account_1768,TGT_Account_1768,Equity,Revenue,,semantic,True
1769,SRC_Account_1769,TGT_Account_1769,Asset,Expense,0.865,exact,False
1770,SRC_Account_1770,TGT_Account_1770,Asset,Expense,0.852,rule_based,True
1771,SRC_Account_1771,TGT_Account_1771,Liability,Equity,0.976,rule_based,True
1772,SRC_Account_1772,TGT_Account_1772,Liability,Liability,0.985,rule_based,True
1773,SRC_Account_1773,TGT_Account_1773,Liability,Equity,0.872,exact,True
1774,SRC_Account_1774,TGT_Account_1774,Liability,Equity,0.927,semantic,False
1775,SRC_Account_1775,TGT_Account_1775,Revenue,Equity,0.917,exact,True
