tb_id,account_id,period,debit,credit,net_balance,account_type,entity
354,ACC002176,2023-Q3,65788.73,86638.11,-20849.38,Equity,EntityB
355,ACC004847,2023-Q4,99098.27,,44376.97,Asset,EntityA
356,ACC004962,2023-Q2,71263.5,99976.33,-28712.83,Equity,EntityC
357,ACC000758,2023-Q1,112119.9,65635.59,46484.31,Equity,EntityB
358,ACC004459,2023-Q4,96121.83,188552.92,-92431.09,Revenue,EntityA
359,ACC000455,2023-Q1,135588.56,101593.17,33995.39,Liability,EntityB
360,ACC003744,2023-Q3,133392.43,94411.27,38981.16,Asset,EntityB
361,ACC004229,2023-Q4,,69639.24,-6026.41,Equity,EntityC
362,ACC004454,2023-Q3,69242.89,127881.4,-58638.51,Equity,EntityB
363,ACC001118,2023-Q1,-10343.31,104010.26,13019.3,Revenue,EntityB
364,ACC004468,2023-Q4,119286.49,,93476.71,Asset,EntityC
365,ACC000580,2023-Q1,62939.98,173841.56,-110901.58,Revenue,EntityB
366,ACC002595,2023-Q3,66063.58,71802.57,-5738.99,Equity,EntityC
367,ACC002348,2023-Q3,138809.0,86515.69,52293.31,Revenue,EntityC
368,ACC001580,2023-Q2,129482.16,41133.41,88348.75,Expense,EntityC
369,ACC000111,2023-Q2,27010.16,110679.64,-83669.48,Liability,EntityC
370,ACC003861,2023-Q1,88208.38,140411.01,-52202.63,Revenue,EntityC
371,ACC001678,2023-Q4,178541.22,176233.06,2308.16,Asset,EntityB
372,ACC003309,2023-Q1,7261.14,10321.53,-3060.39,Expense,EntityB
373,ACC002052,2023-Q2,171032.79,194666.38,-23633.59,Equity,EntityA
374,ACC001869,2023-Q3,32635.63,140763.55,34707.50685141311,Revenue,EntityC
375,ACC004432,2023-Q3,101449.73,56859.74,44589.99,Revenue,EntityC
376,ACC000473,2023-Q3,84867.29,40894.95,43972.34,Revenue,EntityC
377,ACC003684,2023-Q3,2025.87,59217.58,-57191.71,Liability,EntityC
378,ACC003734,2023-Q3,183079.39,175145.15,7934.24,Revenue,EntityB
379,ACC001900,2023-Q4,90985.05,58278.03,32707.02,Equity,EntityA
380,ACC001313,2023-Q2,190853.66,92564.23,98289.43,Revenue,EntityC
381,ACC000027,2023-Q4,57348.78,141147.61,-83798.83,Revenue,EntityC
382,ACC004685,2023-Q4,173255.15,174397.97,-1142.82,Equity,EntityC
383,ACC004739,2023-Q4,184477.91,131714.23,52763.68,Asset,EntityB
384,ACC001205,2023-Q4,111366.48,150621.84,-39255.36,Liability,EntityB
385,ACC000160,2023-Q4,40535.56,34665.36,5870.2,Expense,EntityA
386,ACC000614,2023-Q1,137049.49,175481.57,-38432.08,Equity,EntityA
387,ACC000339,2023-Q4,109795.61,55143.84,54651.77,Revenue,EntityC
388,ACC004156,2023-Q3,188905.93,25675.63,163230.3,Liability,EntityA
389,ACC004460,2023-Q2,87854.41,195248.86,-107394.45,Revenue,EntityA
390,ACC000767,2023-Q3,53702.73,40327.99,13374.74,Equity,EntityC
391,ACC003734,2023-Q2,27657.4,27330.39,327.01,Liability,EntityB
392,ACC000897,2023-Q3,139726.71,125204.18,14522.53,Asset,EntityA
393,ACC001837,2023-Q4,194821.92,63772.63,131049.29,Liability,EntityB
394,ACC002997,2023-Q1,5668.75,26669.84,-21001.09,Equity,EntityB
395,ACC003600,2023-Q2,148089.07,120224.22,27864.85,Liability,EntityA
396,ACC004373,2023-Q4,185386.07,151797.05,33589.02,Liability,EntityB
397,ACC000224,2023-Q2,14956.31,158639.67,-143683.36,Liability,EntityB
398,ACC000983,2023-Q4,22034.01,31102.52,-9068.51,Liability,EntityC
399,ACC001403,2023-Q1,138391.42,111373.41,27018.01,Revenue,EntityA
400,ACC001552,2023-Q3,129592.68,162735.67,-33142.99,Equity,EntityC
401,ACC004991,2023-Q4,13765.48,32217.4,-18451.92,Equity,EntityA
402,ACC003888,2023-Q4,166884.55,41536.45,125348.1,Asset,EntityC
403,ACC001603,2023-Q1,,482.28,104202.49,Equity,EntityC
404,ACC004860,2023-Q4,-11790.58,104926.83,76512.64,Expense,EntityB
405,ACC002497,2023-Q2,175598.18,38936.34,136661.84,Revenue,EntityA
406,ACC002504,2023-Q2,162501.55,144848.52,17653.03,Equity,EntityA
407,ACC002169,2023-Q2,103179.78,192442.77,-89262.99,Liability,EntityB
408,ACC000720,2023-Q3,50342.13,41751.1,8591.03,Liability,EntityC
409,ACC004672,2023-Q3,101195.1,129819.4,-28624.3,Asset,EntityC
410,ACC000070,2023-Q2,20162.28,42366.89,-22204.61,Asset,EntityA
411,ACC000872,2023-Q1,131769.23,3601.37,128167.86,Revenue,EntityA
412,ACC001149,2023-Q4,26795.44,151710.84,-124915.4,Expense,EntityB
413,ACC001397,2023-Q1,102234.59,86800.94,15433.65,Expense,EntityB
414,ACC000660,2023-Q1,10876.39,189357.37,-178480.98,Revenue,EntityC
415,ACC000090,2023-Q3,59902.5,106857.18,-46954.68,Expense,EntityC
416,ACC003389,2023-Q2,-45752.57,31496.57,14919.52,Equity,EntityB
417,ACC004847,2023-Q3,124006.31,89954.89,34051.42,Liability,EntityB
418,ACC000610,2023-Q4,-223.32,40578.36,116778.98,Liability,EntityB
419,ACC001483,2023-Q1,,175605.85,-164145.26,Liability,EntityB
420,ACC002532,2023-Q2,170056.74,138180.64,31876.1,Revenue,EntityC
421,ACC004638,2023-Q3,172153.54,68247.76,103905.78,Asset,EntityA
422,ACC003472,2023-Q4,68453.81,105564.06,-37110.25,Expense,EntityC
423,ACC003831,2023-Q3,131800.81,133896.04,139804.82479028188,Revenue,EntityC
424,ACC002906,2023-Q2,80522.61,156571.54,-76048.93,Liability,EntityB
425,ACC002086,2023-Q3,30838.18,16029.44,14808.74,Revenue,EntityB
426,ACC000999,2023-Q4,-32115.63,4503.77,101228.71,Asset,EntityB
427,ACC004322,2023-Q2,17271.93,22890.54,-5618.61,Equity,EntityC
428,ACC004021,2023-Q4,175694.43,78999.26,96695.17,Asset,EntityA
429,ACC000126,2023-Q4,184857.95,,91516.63,Asset,EntityB
430,ACC003578,2023-Q2,164322.63,27292.33,137030.3,Asset,EntityB
431,ACC000422,2023-Q1,112505.62,82230.63,30274.99,Revenue,EntityC
432,ACC003695,2023-Q4,-21875.07,88324.56,23195.16,Revenue,EntityA
433,ACC004130,2023-Q1,196921.48,21817.99,175103.49,Expense,EntityA
434,ACC000656,2023-Q2,49580.34,183331.99,59510.036827284086,Expense,EntityB
435,ACC002170,2023-Q1,15189.67,119829.19,-104639.52,Expense,EntityB
436,ACC000619,2023-Q3,112388.18,77707.11,34681.07,Expense,EntityC
437,ACC002837,2023-Q2,-6648.91,101381.44,-35624.32,Asset,EntityA
438,ACC004638,2023-Q3,64467.75,62839.5,1628.25,Revenue,EntityA
439,ACC000405,2023-Q4,1417.07,170866.21,-169449.14,Revenue,EntityB
440,ACC001988,2023-Q4,119247.88,115003.01,4244.87,Asset,EntityB
441,ACC004866,2023-Q4,52806.74,98979.16,-46172.42,Asset,EntityA
442,ACC001505,2023-Q1,37571.71,182177.08,-144605.37,Expense,EntityA
443,ACC000662,2023-Q2,8086.39,167595.94,-159509.55,Expense,EntityB
444,ACC002443,2023-Q1,72872.32,162560.38,-89688.06,Liability,EntityA
445,ACC002542,2023-Q4,175793.77,,130671.93,Asset,EntityC
446,ACC003315,2023-Q3,67334.16,30624.62,72037.62197492877,Liability,EntityA
447,ACC001569,2023-Q2,135814.84,138019.3,-2204.46,Asset,EntityC
448,ACC004779,2023-Q3,151309.39,93728.45,57580.94,Revenue,EntityA
449,ACC002606,2023-Q3,65620.16,136742.54,-71122.38,Liability,EntityB
450,ACC001433,2023-Q2,164328.15,152125.45,12202.7,Asset,EntityC
451,ACC004802,2023-Q2,138375.93,59062.7,79313.23,Expense,EntityB
452,ACC004625,2023-Q1,-14760.34,56930.09,54918.36,Expense,EntityC
453,ACC002496,2023-Q2,,98166.31,-97967.82,Expense,EntityA
454,ACC000125,2023-Q2,7018.15,54709.86,-47691.71,Expense,EntityC
455,ACC002985,2023-Q4,198173.17,133459.06,64714.11,Asset,EntityA
456,ACC002776,2023-Q4,156456.78,149346.09,7110.69,Revenue,EntityB
457,ACC000742,2023-Q4,187513.05,94407.79,93105.26,Revenue,EntityA
458,ACC003170,2023-Q1,180460.64,144759.95,35700.69,Revenue,EntityC
459,ACC004204,2023-Q4,4088.6,102087.51,-97998.91,Liability,EntityA
460,ACC000530,2023-Q2,-4833.43,142574.34,-1336.5240693365563,Liability,EntityC
461,ACC003617,2023-Q2,90229.15,44993.65,99170.95787888495,Expense,EntityB
462,ACC000702,2023-Q4,157911.64,147768.61,162988.16285488816,Asset,EntityB
463,ACC003745,2023-Q4,1343.16,143024.8,-141681.64,Revenue,EntityB
464,ACC002096,2023-Q1,57639.86,53321.14,4318.72,Revenue,EntityA
465,ACC000033,2023-Q2,150264.76,111194.2,39070.56,Revenue,EntityA
466,ACC004832,2023-Q3,158604.16,171062.33,-12458.17,Equity,EntityC
467,ACC000830,2023-Q3,123942.92,49904.53,74038.39,Revenue,EntityC
468,ACC002981,2023-Q2,60251.24,147195.96,62788.278857325255,Expense,EntityC
469,ACC000908,2023-Q3,62072.52,190793.34,-128720.82,Revenue,EntityB
470,ACC004666,2023-Q4,193352.79,173248.38,20104.41,Asset,EntityA
471,ACC003692,2023-Q1,87842.44,80304.02,7538.42,Liability,EntityB
472,ACC004022,2023-Q3,89425.11,121441.55,-32016.44,Liability,EntityB
473,ACC002161,2023-Q3,110466.55,198354.03,-87887.48,Liability,EntityB
474,ACC002337,2023-Q4,81900.47,113687.48,-31787.01,Liability,EntityB
475,ACC003172,2023-Q2,110534.31,23005.52,87528.79,Liability,EntityC
476,ACC003924,2023-Q1,86467.08,9086.15,77380.93,Revenue,EntityB
477,ACC004235,2023-Q3,165342.98,158062.9,7280.08,Asset,EntityA
478,ACC000090,2023-Q3,181810.2,84725.67,97084.53,Revenue,EntityC
479,ACC003318,2023-Q2,186422.05,49362.58,137059.47,Revenue,EntityB
480,ACC000546,2023-Q4,112859.24,69534.41,43324.83,Expense,EntityB
481,ACC001440,2023-Q4,88429.71,151474.57,91290.61056711522,Asset,EntityB
482,ACC004148,2023-Q1,141048.01,93049.47,47998.54,Liability,EntityC
483,ACC001253,2023-Q4,167664.72,,-6035.18,Expense,EntityC
484,ACC003985,2023-Q1,112596.45,146985.12,-34388.67,Equity,EntityC
485,ACC002316,2023-Q2,-5183.93,194802.83,-54806.63,Equity,EntityB
486,ACC001164,2023-Q1,149945.87,177700.75,-27754.88,Asset,EntityA
487,ACC001672,2023-Q2,135278.76,50909.44,84369.32,Revenue,EntityB
488,ACC002654,2023-Q4,149226.71,131811.85,17414.86,Liability,EntityC
489,ACC003826,2023-Q2,41729.07,4108.61,37620.46,Expense,EntityC
490,ACC003031,2023-Q3,99674.91,198221.34,-98546.43,Liability,EntityC
491,ACC004667,2023-Q1,117653.71,52201.22,65452.49,Asset,EntityC
492,ACC004339,2023-Q3,495.59,132959.02,-132463.43,Equity,EntityB
493,ACC003767,2023-Q2,171192.5,169830.72,1361.78,Equity,EntityA
494,ACC003016,2023-Q3,122004.9,32092.93,89911.97,Equity,EntityB
495,ACC001450,2023-Q4,-13933.15,169575.87,-143748.6,Expense,EntityA
496,ACC002063,2023-Q3,163271.41,2449.13,160822.28,Liability,EntityC
497,ACC000595,2023-Q1,143411.39,88395.43,55015.96,Liability,EntityC
498,ACC001871,2023-Q2,151659.91,94407.52,57252.39,Revenue,EntityB
499,ACC004633,2023-Q1,78408.49,74818.14,3590.35,Asset,EntityB
500,ACC002130,2023-Q2,170840.5,117276.95,173842.97979829946,Expense,EntityA
501,ACC000569,2023-Q1,82805.52,182968.47,-100162.95,Liability,EntityA
502,ACC003260,2023-Q3,114101.83,65397.82,48704.01,Liability,EntityA
503,ACC004814,2023-Q2,128.46,115851.98,-115723.52,Asset,EntityA
504,ACC004338,2023-Q1,128974.62,175492.51,-46517.89,Liability,EntityA
505,ACC001371,2023-Q1,143635.16,154599.08,-10963.92,Equity,EntityC
506,ACC002270,2023-Q4,,8146.65,105275.22,Revenue,EntityC
507,ACC002656,2023-Q4,99311.76,188558.15,-89246.39,Expense,EntityB
508,ACC001240,2023-Q4,161987.29,9329.38,152657.91,Revenue,EntityA
509,ACC001344,2023-Q1,136274.54,117751.69,18522.85,Liability,EntityC
510,ACC001184,2023-Q2,55614.81,,-59455.91,Expense,EntityB
511,ACC004973,2023-Q4,191814.67,157278.05,34536.62,Asset,EntityB
512,ACC003731,2023-Q3,141453.44,29688.61,111764.83,Liability,EntityB
513,ACC004205,2023-Q1,197587.79,,161713.71,Liability,EntityB
514,ACC004083,2023-Q1,-8161.72,150421.39,43830.87,Equity,EntityC
515,ACC004796,2023-Q2,183781.94,,153880.99,Liability,EntityC
516,ACC000527,2023-Q4,151074.31,93889.03,152784.855816999,Expense,EntityB
517,ACC004409,2023-Q1,121885.87,,-24443.75,Liability,EntityC
518,ACC000333,2023-Q4,34434.13,130248.39,-95814.26,Liability,EntityC
519,ACC002378,2023-Q3,108670.28,42120.84,66549.44,Revenue,EntityA
520,ACC002973,2023-Q4,153075.3,60792.05,92283.25,Equity,EntityC
521,ACC001790,2023-Q4,104171.43,193794.98,-89623.55,Equity,EntityB
522,ACC000731,2023-Q2,173647.83,89734.12,83913.71,Expense,EntityA
523,ACC000962,2023-Q4,21931.18,8891.5,13039.68,Equity,EntityC
524,ACC004124,2023-Q1,76188.07,43916.98,32271.09,Asset,EntityC
525,ACC001594,2023-Q2,101192.88,68487.02,32705.86,Revenue,EntityB
526,ACC001552,2023-Q1,86465.06,199897.88,-113432.82,Revenue,EntityA
527,ACC004617,2023-Q1,21717.31,60538.31,-38821.0,Liability,EntityC
528,ACC000720,2023-Q1,30705.66,5279.17,25426.49,Expense,EntityC
529,ACC004577,2023-Q1,167523.46,102584.32,64939.14,Liability,EntityA
530,ACC004605,2023-Q1,96876.85,16721.08,80155.77,Asset,EntityB
531,ACC002993,2023-Q2,9744.49,54813.52,13655.447005834536,Asset,EntityA
532,ACC000828,2023-Q1,-39056.46,198476.64,-195178.39,Revenue,EntityA
533,ACC000780,2023-Q1,94695.08,140927.7,-46232.62,Liability,EntityB
534,ACC001424,2023-Q4,32875.75,10133.33,22742.42,Equity,EntityA
535,ACC002888,2023-Q1,141025.19,,51287.85,Revenue,EntityB
536,ACC000769,2023-Q1,159064.69,34327.5,124737.19,Expense,EntityB
537,ACC002279,2023-Q1,45659.34,24588.93,21070.41,Equity,EntityB
538,ACC000578,2023-Q1,118435.39,117413.08,1022.31,Expense,EntityC
539,ACC002702,2023-Q3,30888.93,101131.18,-70242.25,Liability,EntityA
540,ACC000106,2023-Q4,60716.53,148573.32,-87856.79,Expense,EntityC
541,ACC003546,2023-Q3,177759.1,178461.25,-702.15,Liability,EntityA
542,ACC000277,2023-Q3,108819.62,49336.37,59483.25,Asset,EntityA
543,ACC000975,2023-Q1,177177.74,184598.4,-7420.66,Revenue,EntityB
544,ACC000874,2023-Q4,45049.56,103598.35,-58548.79,Revenue,EntityA
545,ACC004155,2023-Q1,66004.87,51766.98,14237.89,Expense,EntityA
546,ACC000267,2023-Q3,94190.43,169157.17,-74966.74,Expense,EntityB
547,ACC002147,2023-Q2,96016.02,7105.98,88910.04,Asset,EntityC
548,ACC002956,2023-Q4,199529.59,111901.88,87627.71,Revenue,EntityB
549,ACC002580,2023-Q2,22889.06,144324.31,-121435.25,Revenue,EntityC
550,ACC003404,2023-Q3,170393.01,55995.54,114397.47,Revenue,EntityA
551,ACC004016,2023-Q2,172736.41,172698.38,38.03,Asset,EntityA
552,ACC001969,2023-Q3,110639.73,48056.91,62582.82,Asset,EntityB
553,ACC004142,2023-Q4,68807.43,167974.86,-99167.43,Revenue,EntityC
554,ACC001590,2023-Q3,103845.22,15708.99,88136.23,Expense,EntityC
555,ACC004923,2023-Q2,58493.54,,26508.02,Asset,EntityA
556,ACC002523,2023-Q2,159821.49,76196.92,83624.57,Asset,EntityB
557,ACC003681,2023-Q3,99655.83,170811.1,-71155.27,Equity,EntityB
558,ACC004376,2023-Q2,185168.44,28917.07,156251.37,Liability,EntityC
559,ACC003964,2023-Q1,124538.27,175087.65,130178.099144033,Expense,EntityA
560,ACC004256,2023-Q2,102863.87,45946.31,56917.56,Expense,EntityB
561,ACC002683,2023-Q1,142213.87,90501.68,51712.19,Equity,EntityC
562,ACC000218,2023-Q1,100786.59,70546.88,30239.71,Expense,EntityB
563,ACC002466,2023-Q2,180901.27,23625.25,184082.12947033014,Liability,EntityC
564,ACC000908,2023-Q4,36889.19,188861.95,-151972.76,Expense,EntityB
565,ACC004446,2023-Q4,-568.03,87635.66,107034.08,Equity,EntityB
566,ACC001184,2023-Q2,162438.11,138066.25,24371.86,Equity,EntityA
567,ACC001141,2023-Q2,172146.67,115053.54,57093.13,Asset,EntityC
568,ACC001247,2023-Q1,96581.57,100343.18,-3761.61,Asset,EntityA
569,ACC003213,2023-Q4,167440.31,123315.52,44124.79,Asset,EntityC
570,ACC002857,2023-Q1,61354.82,179668.46,-118313.64,Equity,EntityC
571,ACC004745,2023-Q4,152389.64,139862.48,12527.16,Asset,EntityB
572,ACC002082,2023-Q4,28090.03,106496.02,-78405.99,Asset,EntityC
573,ACC001412,2023-Q3,,129037.19,-67626.81,Revenue,EntityC
574,ACC000247,2023-Q2,89146.53,121278.86,-32132.33,Expense,EntityC
575,ACC000036,2023-Q4,64463.94,86624.24,-22160.3,Asset,EntityA
576,ACC001869,2023-Q3,77403.42,,-47549.38,Equity,EntityA
577,ACC004630,2023-Q3,164020.95,88713.96,172037.94257728697,Expense,EntityA
578,ACC002619,2023-Q4,51335.18,151522.88,-100187.7,Equity,EntityA
579,ACC004468,2023-Q4,149056.23,193782.5,-44726.27,Asset,EntityC
580,ACC000509,2023-Q1,14742.41,,-177230.66,Asset,EntityA
581,ACC000467,2023-Q4,153147.82,164147.16,-10999.34,Expense,EntityA
582,ACC004168,2023-Q4,158404.65,120351.78,38052.87,Equity,EntityC
583,ACC000534,2023-Q1,80339.76,149866.4,-69526.64,Asset,EntityA
584,ACC000260,2023-Q2,144495.56,35609.66,108885.9,Expense,EntityC
585,ACC002021,2023-Q4,183027.68,95803.69,87223.99,Expense,EntityC
586,ACC004625,2023-Q1,160142.59,51460.95,108681.64,Revenue,EntityB
587,ACC003447,2023-Q2,-46746.48,699.0,77390.3,Asset,EntityC
588,ACC000496,2023-Q3,96842.7,193347.51,-96504.81,Asset,EntityC
589,ACC004186,2023-Q3,155871.51,172769.71,-16898.2,Liability,EntityA
590,ACC004218,2023-Q4,58518.92,102739.72,-44220.8,Asset,EntityA
591,ACC004004,2023-Q1,160776.55,,165998.43884520137,Equity,EntityB
592,ACC004514,2023-Q2,,138595.04,-72980.81,Liability,EntityB
593,ACC001200,2023-Q4,161198.12,86960.22,74237.9,Revenue,EntityC
594,ACC004898,2023-Q3,17360.09,,-143309.82,Asset,EntityA
595,ACC001604,2023-Q1,-48711.97,199903.62,-191024.16,Revenue,EntityA
596,ACC004011,2023-Q2,199535.09,69816.52,129718.57,Expense,EntityA
597,ACC002897,2023-Q2,173891.42,48880.61,125010.81,Asset,EntityA
598,ACC003898,2023-Q3,176569.5,53476.5,123093.0,Revenue,EntityC
599,ACC003140,2023-Q2,190255.99,18669.25,193827.91438837143,Equity,EntityB
600,ACC003213,2023-Q3,87663.26,78809.24,8854.02,Asset,EntityC
601,ACC003082,2023-Q2,-14533.51,3485.01,53882.1,Liability,EntityA
602,ACC003895,2023-Q3,26005.0,22879.11,3125.89,Revenue,EntityA
603,ACC003696,2023-Q1,100241.83,54339.15,45902.68,Expense,EntityC
604,ACC000673,2023-Q3,44009.66,31972.56,12037.1,Liability,EntityA
605,ACC004131,2023-Q4,187110.17,146431.82,40678.35,Asset,EntityA
606,ACC002681,2023-Q1,800.63,21120.96,-20320.33,Liability,EntityB
607,ACC001616,2023-Q2,,173198.82,-144559.47,Expense,EntityA
608,ACC002572,2023-Q3,49295.17,44222.9,5072.27,Equity,EntityA
609,ACC004835,2023-Q3,39791.34,21718.12,18073.22,Equity,EntityB
610,ACC004288,2023-Q3,45155.69,2021.33,43134.36,Asset,EntityB
611,ACC004169,2023-Q3,131209.52,143041.0,-11831.48,Revenue,EntityB
612,ACC002314,2023-Q3,65502.42,51323.35,66702.15656069339,Equity,EntityB
613,ACC003921,2023-Q3,123004.88,101899.72,21105.16,Equity,EntityA
614,ACC001926,2023-Q1,178051.59,22323.21,155728.38,Expense,EntityA
615,ACC003431,2023-Q4,120511.35,197059.18,-76547.83,Equity,EntityB
616,ACC003198,2023-Q2,138906.56,25076.95,113829.61,Expense,EntityA
617,ACC001249,2023-Q1,73100.66,82385.19,-9284.53,Equity,EntityB
618,ACC001333,2023-Q2,31947.69,170329.9,-138382.21,Liability,EntityA
619,ACC000306,2023-Q2,64116.81,48977.39,15139.42,Expense,EntityB
620,ACC000699,2023-Q1,192856.53,53394.36,139462.17,Revenue,EntityC
621,ACC002169,2023-Q4,124362.28,161699.9,-37337.62,Revenue,EntityB
622,ACC002390,2023-Q1,55502.22,54667.93,834.29,Liability,EntityB
623,ACC000826,2023-Q2,90183.05,574.26,89608.79,Revenue,EntityB
624,ACC002085,2023-Q2,167102.61,85582.74,81519.87,Equity,EntityB
625,ACC003021,2023-Q4,133688.71,2507.04,131181.67,Asset,EntityC
626,ACC001163,2023-Q3,-27227.07,181958.46,-69827.89,Liability,EntityA
627,ACC001692,2023-Q4,177032.58,128362.64,48669.94,Expense,EntityA
628,ACC001838,2023-Q1,134487.91,116602.85,17885.06,Equity,EntityC
629,ACC002526,2023-Q4,128545.95,40317.9,88228.05,Revenue,EntityB
630,ACC001832,2023-Q4,37953.63,139989.24,-102035.61,Asset,EntityA
631,ACC003685,2023-Q2,21277.74,135450.93,-114173.19,Liability,EntityB
632,ACC001638,2023-Q3,,12092.71,180935.71,Expense,EntityA
633,ACC002170,2023-Q1,119771.67,176169.31,-56397.64,Equity,EntityB
634,ACC001898,2023-Q4,83136.68,115882.67,-32745.99,Expense,EntityC
635,ACC000915,2023-Q4,117804.16,158493.38,-40689.22,Expense,EntityA
636,ACC003429,2023-Q2,12362.39,52582.81,-40220.42,Liability,EntityC
637,ACC001178,2023-Q3,-9017.04,24409.56,140015.89,Expense,EntityA
638,ACC001485,2023-Q2,43329.11,140489.91,-97160.8,Revenue,EntityA
639,ACC003964,2023-Q1,160909.2,158776.54,2132.66,Asset,EntityC
640,ACC004745,2023-Q3,106875.69,77206.71,29668.98,Asset,EntityB
641,ACC003355,2023-Q3,,4738.46,50575.94,Asset,EntityC
642,ACC004582,2023-Q4,6041.99,163650.8,-157608.81,Revenue,EntityC
643,ACC004271,2023-Q4,163166.67,41218.78,121947.89,Asset,EntityC
644,ACC002405,2023-Q2,35292.03,67806.39,-32514.36,Liability,EntityA
645,ACC003852,2023-Q4,10361.02,125646.2,-115285.18,Equity,EntityA
646,ACC001642,2023-Q3,151175.55,19990.94,131184.61,Asset,EntityA
647,ACC002303,2023-Q3,70008.64,14399.15,55609.49,Liability,EntityB
648,ACC002678,2023-Q3,77866.8,5140.75,72726.05,Revenue,EntityB
649,ACC004803,2023-Q4,49413.52,183327.97,-133914.45,Expense,EntityC
650,ACC004243,2023-Q3,171835.7,62276.55,109559.15,Equity,EntityA
651,ACC002447,2023-Q1,59465.91,132131.76,-72665.85,Revenue,EntityA
652,ACC003263,2023-Q1,42038.51,197847.05,-155808.54,Equity,EntityB
653,ACC001012,2023-Q2,61849.95,133890.16,-72040.21,Equity,EntityB
654,ACC004022,2023-Q3,40629.92,105018.96,-64389.04,Equity,EntityC
655,ACC002766,2023-Q3,-43799.05,104183.99,-40652.95,Expense,EntityA
656,ACC002664,2023-Q2,16587.24,75383.43,-58796.19,Asset,EntityB
657,ACC003832,2023-Q3,31706.01,119955.93,-88249.92,Equity,EntityC
658,ACC003165,2023-Q4,83410.58,191758.28,-108347.7,Asset,EntityB
659,ACC000363,2023-Q2,175893.37,157608.81,18284.56,Expense,EntityC
660,ACC001441,2023-Q2,11458.15,84845.32,-73387.17,Revenue,EntityB
661,ACC000884,2023-Q3,42534.94,66488.97,-23954.03,Asset,EntityA
662,ACC003675,2023-Q2,181669.14,176706.31,4962.83,Revenue,EntityC
663,ACC000176,2023-Q4,178002.93,27157.17,150845.76,Equity,EntityB
664,ACC001013,2023-Q4,135890.17,169917.05,-34026.88,Asset,EntityA
665,ACC002988,2023-Q3,48094.71,51015.35,-2920.64,Expense,EntityA
666,ACC003474,2023-Q2,83962.11,143125.85,-59163.74,Liability,EntityA
667,ACC002517,2023-Q3,42244.2,161244.12,-118999.92,Asset,EntityA
668,ACC004304,2023-Q1,25717.7,95399.3,-69681.6,Revenue,EntityC
669,ACC004595,2023-Q2,75999.68,38456.8,37542.88,Liability,EntityB
670,ACC000661,2023-Q1,115164.32,168953.55,-53789.23,Revenue,EntityA
671,ACC004763,2023-Q1,71986.54,73501.67,-1515.13,Asset,EntityA
672,ACC003072,2023-Q1,122164.91,64136.05,58028.86,Expense,EntityA
673,ACC003182,2023-Q3,59250.95,102003.24,-42752.29,Equity,EntityC
674,ACC000476,2023-Q1,69170.11,87017.25,-17847.14,Equity,EntityB
675,ACC003110,2023-Q3,158134.72,136610.44,21524.28,Expense,EntityA
676,ACC003629,2023-Q2,175662.95,27439.56,148223.39,Equity,EntityC
677,ACC002904,2023-Q2,64406.82,87137.93,-22731.11,Asset,EntityC
678,ACC000423,2023-Q4,114303.16,178340.36,-64037.2,Equity,EntityA
679,ACC002617,2023-Q3,55632.46,7212.54,48419.92,Revenue,EntityC
680,ACC004680,2023-Q3,10666.93,91467.67,-80800.74,Liability,EntityC
681,ACC003618,2023-Q3,147571.44,132106.39,15465.05,Asset,EntityA
682,ACC000688,2023-Q1,34200.7,177542.22,-143341.52,Asset,EntityC
683,ACC004800,2023-Q1,,,-33614.75,Expense,EntityB
684,ACC004795,2023-Q3,97409.1,164896.85,-67487.75,Asset,EntityB
685,ACC000847,2023-Q4,36894.32,44538.2,-7643.88,Equity,EntityA
686,ACC004005,2023-Q1,18911.07,70561.89,-51650.82,Expense,EntityA
