je_id,posting_date,value_date,amount,currency,dr_account,cr_account,description,status,approver
JE00000210,2022-01-21 17:00:00,2022-01-09 17:00:00,25365.86,GBP,ACC003057,ACC003414,Journal entry 210,posted,User39
JE00000211,2022-01-09 18:00:00,2022-01-09 18:00:00,34743.7,USD,ACC001775,ACC000116,Journal entry 211,posted,User5
JE00000212,2022-01-09 19:00:00,2022-01-09 19:00:00,4968313.221500001,GBP,ACC001273,ACC002831,Journal entry 212,pending,
JE00000213,2022-01-09 20:00:00,2022-01-09 20:00:00,10068.81,USD,ACC003551,ACC004936,Journal entry 213,posted,User2
JE00000214,2022-01-09 21:00:00,2022-01-09 21:00:00,40225.81,USD,ACC000760,ACC002378,Journal entry 214,posted,User10
JE00000215,2022-01-09 22:00:00,2022-01-09 22:00:00,35798.82,USD,ACC000628,ACC003208,Journal entry 215,posted,User31
JE00000216,2022-01-09 23:00:00,2022-01-09 23:00:00,36975.3,USD,ACC003482,ACC003437,Journal entry 216,posted,User29
JE00000217,2022-01-10 00:00:00,2022-01-10 00:00:00,6639.78,EUR,ACC002930,ACC003162,Journal entry 217,posted,User22
JE00000218,2022-01-10 01:00:00,2022-01-10 01:00:00,6275.31,USD,ACC004348,ACC003432,Journal entry 218,posted,User31
JE00000219,2022-01-10 02:00:00,2022-01-10 02:00:00,4968313.221500001,USD,ACC003695,ACC004434,Journal entry 219,posted,User41
JE00000220,2022-01-10 03:00:00,2022-01-10 03:00:00,19939.15,EUR,ACC004508,ACC000053,Journal entry 220,posted,User13
JE00000221,2022-01-10 04:00:00,2022-01-10 04:00:00,15117.34,USD,ACC003322,ACC004424,Journal entry 221,posted,User48
JE00000222,2022-01-10 05:00:00,2022-01-10 05:00:00,24480.34,EUR,ACC004208,ACC004539,Journal entry 222,posted,User8
JE00000223,2022-01-10 06:00:00,2022-01-10 06:00:00,33176.92,USD,ACC000846,ACC004521,Journal entry 223,posted,User48
JE00000224,2022-02-23 07:00:00,2022-01-10 07:00:00,47785.6,GBP,ACC002653,ACC001840,Journal entry 224,posted,User46
JE00000225,2022-01-10 08:00:00,2022-01-10 08:00:00,14393.67,USD,ACC004723,ACC002915,Journal entry 225,posted,
JE00000226,2022-01-10 09:00:00,2022-01-10 09:00:00,46247.94,USD,ACC003945,ACC001767,Journal entry 226,posted,
JE00000227,2022-01-10 10:00:00,2022-01-10 10:00:00,1340.49,USD,ACC002016,ACC004202,Journal entry 227,posted,User20
JE00000228,2022-01-10 11:00:00,2022-01-10 11:00:00,27804.38,USD,ACC004632,ACC002033,Journal entry 228,posted,User14
JE00000229,2022-01-10 12:00:00,2022-01-10 12:00:00,31735.36,GBP,ACC001563,ACC001566,Journal entry 229,posted,
JE00000230,2022-01-10 13:00:00,2022-01-10 13:00:00,5384.28,USD,ACC000117,ACC003427,Journal entry 230,posted,User12
JE00000231,2022-01-10 14:00:00,2022-01-10 14:00:00,7102.95,USD,ACC003983,ACC000247,Journal entry 231,posted,User4
JE00000232,2022-01-10 15:00:00,2022-01-10 15:00:00,21013.8,USD,ACC002061,ACC001881,Journal entry 232,posted,User44
JE00000233,2022-01-10 16:00:00,2022-01-10 16:00:00,48314.97,GBP,ACC000172,ACC001032,Journal entry 233,posted,User43
JE00000234,2022-01-10 17:00:00,2022-01-10 17:00:00,29842.52,USD,ACC001021,ACC001870,Journal entry 234,posted,
JE00000235,2022-01-10 18:00:00,2022-01-10 18:00:00,46657.86,EUR,ACC000360,ACC002244,Journal entry 235,posted,User42
JE00000236,2022-01-10 19:00:00,2022-01-10 19:00:00,40237.61,USD,ACC004984,ACC000318,Journal entry 236,posted,User47
JE00000237,2022-01-10 20:00:00,2022-01-10 20:00:00,23422.34,GBP,ACC004239,ACC004324,Journal entry 237,posted,User46
JE00000238,2022-01-10 21:00:00,2022-01-10 21:00:00,39259.7,USD,ACC004648,ACC002084,Journal entry 238,pending,User41
JE00000239,2022-01-10 22:00:00,2022-01-10 22:00:00,990.06,USD,ACC000911,ACC001795,Journal entry 239,posted,User3
JE00000240,2022-01-10 23:00:00,2022-01-10 23:00:00,5546.29,USD,ACC004011,ACC004011,Journal entry 240,posted,User37
JE00000241,2022-01-11 00:00:00,2022-01-11 00:00:00,41488.49,USD,ACC002819,ACC004979,Journal entry 241,posted,User46
JE00000242,2022-01-11 01:00:00,2022-01-11 01:00:00,39861.17,GBP,ACC001480,ACC004278,Journal entry 242,posted,User9
JE00000243,2022-01-11 02:00:00,2022-01-11 02:00:00,11708.77,GBP,ACC003345,ACC002410,Journal entry 243,posted,User4
JE00000244,2022-01-11 03:00:00,2022-01-11 03:00:00,26585.4,USD,ACC004761,ACC001673,Journal entry 244,posted,User17
JE00000245,2022-01-11 04:00:00,2022-01-11 04:00:00,30340.19,GBP,ACC002303,ACC002338,Journal entry 245,posted,User41
JE00000246,2022-01-11 05:00:00,2022-01-11 05:00:00,43400.17,USD,ACC000147,ACC004805,Journal entry 246,posted,User41
JE00000247,2022-01-11 06:00:00,2022-01-11 06:00:00,30195.05,USD,ACC004213,ACC001107,Journal entry 247,posted,User29
JE00000248,2022-01-11 07:00:00,2022-01-11 07:00:00,20687.32,USD,ACC000941,ACC003423,Journal entry 248,posted,User49
JE00000249,2022-01-11 08:00:00,2022-01-11 08:00:00,18771.78,USD,ACC000913,ACC004518,Journal entry 249,posted,User9
JE00000250,2022-01-11 09:00:00,2022-01-11 09:00:00,21351.52,USD,ACC003085,ACC003781,Journal entry 250,posted,User44
JE00000251,2022-01-11 10:00:00,2022-01-11 10:00:00,32631.36,USD,ACC003995,ACC004351,Journal entry 251,posted,User43
JE00000252,2022-01-11 11:00:00,2022-01-11 11:00:00,4968313.221500001,USD,ACC003966,ACC004739,Journal entry 252,posted,User47
JE00000253,2022-01-11 12:00:00,2022-01-11 12:00:00,4968313.221500001,EUR,ACC004340,ACC000300,Journal entry 253,posted,User15
JE00000254,2022-02-04 13:00:00,2022-01-11 13:00:00,12467.19,EUR,ACC004419,ACC004419,Journal entry 254,posted,User32
JE00000255,2022-01-11 14:00:00,2022-01-11 14:00:00,11909.45,USD,ACC000642,ACC000723,Journal entry 255,posted,User14
JE00000256,2022-04-02 15:00:00,2022-01-11 15:00:00,37326.11,USD,ACC001503,ACC002837,Journal entry 256,posted,User24
JE00000257,2022-01-11 16:00:00,2022-01-11 16:00:00,40846.78,EUR,ACC003601,ACC002038,Journal entry 257,posted,User48
JE00000258,2022-03-06 17:00:00,2022-01-11 17:00:00,5353.38,USD,ACC001955,ACC000204,Journal entry 258,pending,User26
JE00000259,2022-01-11 18:00:00,2022-01-11 18:00:00,3421.29,EUR,ACC003580,ACC002788,Journal entry 259,posted,User38
JE00000260,2022-01-11 19:00:00,2022-01-11 19:00:00,29762.24,USD,ACC002275,ACC000504,Journal entry 260,posted,User23
JE00000261,2022-01-11 20:00:00,2022-01-11 20:00:00,7394.04,USD,ACC002258,ACC002037,Journal entry 261,posted,User1
JE00000262,2022-01-11 21:00:00,2022-01-11 21:00:00,4968313.221500001,USD,ACC000135,ACC001833,Journal entry 262,posted,User8
JE00000263,2022-01-11 22:00:00,2022-01-11 22:00:00,15585.7,EUR,ACC003042,ACC004468,Journal entry 263,posted,User33
JE00000264,2022-01-11 23:00:00,2022-01-11 23:00:00,7279.21,GBP,ACC004320,ACC003413,Journal entry 264,posted,User15
JE00000265,2022-01-26 00:00:00,2022-01-12 00:00:00,46056.43,USD,ACC004094,ACC003121,Journal entry 265,reversed,User16
JE00000266,2022-01-12 01:00:00,2022-01-12 01:00:00,4968313.221500001,GBP,ACC001690,ACC004159,Journal entry 266,posted,User5
JE00000267,2022-01-12 02:00:00,2022-01-12 02:00:00,14307.53,GBP,ACC003384,ACC000903,Journal entry 267,posted,
JE00000268,2022-01-12 03:00:00,2022-01-12 03:00:00,7765.31,USD,ACC000997,ACC001283,Journal entry 268,posted,User5
JE00000269,2022-01-12 04:00:00,2022-01-12 04:00:00,5862.95,EUR,ACC003168,ACC003762,Journal entry 269,posted,User27
JE00000270,2022-01-24 05:00:00,2022-01-12 05:00:00,1155.29,USD,ACC002046,ACC003746,Journal entry 270,posted,User16
JE00000271,2022-01-12 06:00:00,2022-01-12 06:00:00,2864.23,USD,ACC004634,ACC000107,Journal entry 271,reversed,User45
JE00000272,2022-01-12 07:00:00,2022-01-12 07:00:00,8814.61,USD,ACC003553,ACC001122,Journal entry 272,posted,User33
JE00000273,2022-01-12 08:00:00,2022-01-12 08:00:00,2763.76,GBP,ACC000367,ACC001136,Journal entry 273,posted,User4
JE00000274,2022-01-12 09:00:00,2022-01-12 09:00:00,29598.08,EUR,ACC004355,ACC000031,Journal entry 274,posted,User31
JE00000275,2022-01-12 10:00:00,2022-01-12 10:00:00,34067.65,USD,ACC003621,ACC003307,Journal entry 275,posted,User9
JE00000276,2022-01-12 11:00:00,2022-01-12 11:00:00,19742.16,USD,ACC001077,ACC000273,Journal entry 276,posted,User28
JE00000277,2022-01-12 12:00:00,2022-01-12 12:00:00,15967.76,USD,ACC001413,ACC004207,Journal entry 277,reversed,User12
JE00000278,2022-01-12 13:00:00,2022-01-12 13:00:00,25275.86,EUR,ACC000864,ACC002928,Journal entry 278,posted,User37
JE00000279,2022-01-12 14:00:00,2022-01-12 14:00:00,43762.75,GBP,ACC001551,ACC003809,Journal entry 279,reversed,User24
JE00000280,2022-01-12 15:00:00,2022-01-12 15:00:00,42571.47,USD,ACC004719,ACC002486,Journal entry 280,posted,User21
JE00000281,2022-01-12 16:00:00,2022-01-12 16:00:00,2269.41,USD,ACC004512,ACC004852,Journal entry 281,posted,User44
JE00000282,2022-01-12 17:00:00,2022-01-12 17:00:00,9156.77,USD,ACC002755,ACC001353,Journal entry 282,posted,User22
JE00000283,2022-01-12 18:00:00,2022-01-12 18:00:00,11913.57,USD,ACC001812,ACC002790,Journal entry 283,posted,User12
JE00000284,2022-01-12 19:00:00,2022-01-12 19:00:00,12544.44,USD,ACC001829,ACC000033,Journal entry 284,posted,User26
JE00000285,2022-01-12 20:00:00,2022-01-12 20:00:00,28604.51,USD,ACC004785,ACC004165,Journal entry 285,posted,
JE00000286,2022-01-12 21:00:00,2022-01-12 21:00:00,20871.5,USD,ACC000997,ACC000997,Journal entry 286,posted,User4
JE00000287,2022-01-12 22:00:00,2022-01-12 22:00:00,2557.78,USD,ACC003788,ACC000880,Journal entry 287,posted,User14
JE00000288,2022-01-12 23:00:00,2022-01-12 23:00:00,18743.35,GBP,ACC004977,ACC004089,Journal entry 288,posted,User29
JE00000289,2022-01-13 00:00:00,2022-01-13 00:00:00,26235.27,USD,ACC004277,ACC004947,Journal entry 289,pending,User12
JE00000290,2022-01-13 01:00:00,2022-01-13 01:00:00,5173.43,USD,ACC003596,ACC000343,Journal entry 290,posted,User37
JE00000291,2022-01-13 02:00:00,2022-01-13 02:00:00,41689.58,EUR,ACC004500,ACC004229,Journal entry 291,posted,User3
JE00000292,2022-01-13 03:00:00,2022-01-13 03:00:00,2692.9,GBP,ACC001090,ACC003683,Journal entry 292,posted,User13
JE00000293,2022-01-13 04:00:00,2022-01-13 04:00:00,46249.61,USD,ACC004919,ACC001773,Journal entry 293,posted,User29
JE00000294,2022-01-13 05:00:00,2022-01-13 05:00:00,5045.75,USD,ACC000457,ACC003173,Journal entry 294,posted,User42
JE00000295,2022-01-13 06:00:00,2022-01-13 06:00:00,42194.39,USD,ACC000070,ACC003928,Journal entry 295,posted,User18
JE00000296,2022-01-13 07:00:00,2022-01-13 07:00:00,4968313.221500001,USD,ACC000997,ACC002397,Journal entry 296,posted,
JE00000297,2022-01-13 08:00:00,2022-01-13 08:00:00,48980.58,USD,ACC003045,ACC003333,Journal entry 297,posted,User46
JE00000298,2022-01-13 09:00:00,2022-01-13 09:00:00,40121.09,USD,ACC001239,ACC000242,Journal entry 298,posted,User26
JE00000299,2022-01-13 10:00:00,2022-01-13 10:00:00,38995.93,USD,ACC003168,ACC004627,Journal entry 299,posted,User10
JE00000300,2022-03-17 11:00:00,2022-01-13 11:00:00,32159.92,USD,ACC000556,ACC004618,Journal entry 300,posted,User43
JE00000301,2022-01-13 12:00:00,2022-01-13 12:00:00,38971.92,EUR,ACC003486,ACC001052,Journal entry 301,posted,User2
JE00000302,2022-01-13 13:00:00,2022-01-13 13:00:00,6814.16,USD,ACC001149,ACC001149,Journal entry 302,posted,User37
JE00000303,2022-01-13 14:00:00,2022-01-13 14:00:00,26849.79,USD,ACC002618,ACC001194,Journal entry 303,posted,User45
JE00000304,2022-01-13 15:00:00,2022-01-13 15:00:00,25759.72,USD,ACC000584,ACC001999,Journal entry 304,posted,User29
JE00000305,2022-01-13 16:00:00,2022-01-13 16:00:00,42892.85,EUR,ACC004852,ACC001377,Journal entry 305,posted,User45
JE00000306,2022-03-12 17:00:00,2022-01-13 17:00:00,23193.69,USD,ACC001889,ACC004308,Journal entry 306,posted,User31
JE00000307,2022-01-13 18:00:00,2022-01-13 18:00:00,19315.97,USD,ACC003024,ACC003474,Journal entry 307,posted,User30
JE00000308,2022-01-13 19:00:00,2022-01-13 19:00:00,32014.21,USD,ACC002431,ACC004228,Journal entry 308,pending,User6
JE00000309,2022-01-13 20:00:00,2022-01-13 20:00:00,13396.52,USD,ACC002977,ACC003965,Journal entry 309,pending,User9
JE00000310,2022-01-24 21:00:00,2022-01-13 21:00:00,7074.44,GBP,ACC002277,ACC003637,Journal entry 310,posted,User35
JE00000311,2022-01-13 22:00:00,2022-01-13 22:00:00,23946.08,EUR,ACC000366,ACC000834,Journal entry 311,posted,User34
JE00000312,2022-01-13 23:00:00,2022-01-13 23:00:00,20902.78,USD,ACC004147,ACC004147,Journal entry 312,reversed,User30
JE00000313,2022-01-14 00:00:00,2022-01-14 00:00:00,11705.24,USD,ACC003213,ACC003916,Journal entry 313,posted,User11
JE00000314,2022-01-14 01:00:00,2022-01-14 01:00:00,18438.84,USD,ACC001270,ACC000622,Journal entry 314,posted,
JE00000315,2022-01-14 02:00:00,2022-01-14 02:00:00,18382.98,USD,ACC000421,ACC000439,Journal entry 315,posted,User5
JE00000316,2022-01-14 03:00:00,2022-01-14 03:00:00,16442.03,USD,ACC004436,ACC003805,Journal entry 316,pending,User7
JE00000317,2022-01-14 04:00:00,2022-01-14 04:00:00,19035.26,GBP,ACC001663,ACC001951,Journal entry 317,posted,User11
JE00000318,2022-01-14 05:00:00,2022-01-14 05:00:00,34318.59,EUR,ACC004541,ACC001641,Journal entry 318,posted,User48
JE00000319,2022-01-14 06:00:00,2022-01-14 06:00:00,14914.14,USD,ACC003830,ACC001983,Journal entry 319,posted,User39
JE00000320,2022-01-14 07:00:00,2022-01-14 07:00:00,47448.01,USD,ACC004799,ACC004338,Journal entry 320,posted,User9
JE00000321,2022-01-14 08:00:00,2022-01-14 08:00:00,45825.77,USD,ACC003300,ACC001819,Journal entry 321,posted,
JE00000322,2022-01-14 09:00:00,2022-01-14 09:00:00,24097.43,USD,ACC000905,ACC001852,Journal entry 322,posted,User44
JE00000323,2022-01-14 10:00:00,2022-01-14 10:00:00,16485.22,USD,ACC000178,ACC001997,Journal entry 323,posted,User23
JE00000324,2022-01-14 11:00:00,2022-01-14 11:00:00,26818.2,GBP,ACC001229,ACC000272,Journal entry 324,posted,User14
JE00000325,2022-01-14 12:00:00,2022-01-14 12:00:00,42443.17,EUR,ACC002197,ACC000188,Journal entry 325,posted,User17
JE00000326,2022-01-14 13:00:00,2022-01-14 13:00:00,32664.11,USD,ACC003120,ACC002072,Journal entry 326,posted,User20
JE00000327,2022-01-14 14:00:00,2022-01-14 14:00:00,40239.15,USD,ACC004480,ACC000085,Journal entry 327,posted,
JE00000328,2022-01-14 15:00:00,2022-01-14 15:00:00,26682.84,USD,ACC000705,ACC003784,Journal entry 328,posted,User28
JE00000329,2022-03-03 16:00:00,2022-01-14 16:00:00,31682.59,EUR,ACC003175,ACC002122,Journal entry 329,posted,
JE00000330,2022-01-14 17:00:00,2022-01-14 17:00:00,14478.97,USD,ACC000429,ACC002505,Journal entry 330,posted,User31
JE00000331,2022-01-14 18:00:00,2022-01-14 18:00:00,36771.17,USD,ACC002408,ACC001681,Journal entry 331,posted,User15
JE00000332,2022-01-14 19:00:00,2022-01-14 19:00:00,10199.99,USD,ACC000369,ACC003819,Journal entry 332,reversed,User25
JE00000333,2022-01-14 20:00:00,2022-01-14 20:00:00,34770.43,USD,ACC001870,ACC002138,Journal entry 333,pending,User41
JE00000334,2022-01-14 21:00:00,2022-01-14 21:00:00,43049.88,USD,ACC003031,ACC000177,Journal entry 334,posted,User18
JE00000335,2022-01-14 22:00:00,2022-01-14 22:00:00,6691.93,USD,ACC003695,ACC002442,Journal entry 335,posted,User49
JE00000336,2022-01-14 23:00:00,2022-01-14 23:00:00,30757.55,USD,ACC004024,ACC000886,Journal entry 336,posted,User25
JE00000337,2022-01-15 00:00:00,2022-01-15 00:00:00,4845.28,EUR,ACC002623,ACC002976,Journal entry 337,posted,User19
JE00000338,2022-01-15 01:00:00,2022-01-15 01:00:00,36313.21,USD,ACC001295,ACC002819,Journal entry 338,posted,User35
JE00000339,2022-01-15 02:00:00,2022-01-15 02:00:00,4316.21,USD,ACC004566,ACC002373,Journal entry 339,pending,User20
JE00000340,2022-01-15 03:00:00,2022-01-15 03:00:00,46803.4,EUR,ACC004668,ACC001927,Journal entry 340,posted,User20
JE00000341,2022-01-15 04:00:00,2022-01-15 04:00:00,6956.66,USD,ACC004838,ACC002980,Journal entry 341,pending,User19
JE00000342,2022-01-15 05:00:00,2022-01-15 05:00:00,47948.12,USD,ACC003960,ACC003401,Journal entry 342,posted,User27
JE00000343,2022-01-15 06:00:00,2022-01-15 06:00:00,40064.12,USD,ACC003890,ACC004393,Journal entry 343,pending,User3
JE00000344,2022-01-15 07:00:00,2022-01-15 07:00:00,29724.73,USD,ACC000388,ACC004813,Journal entry 344,reversed,User19
JE00000345,2022-01-15 08:00:00,2022-01-15 08:00:00,39152.94,EUR,ACC002863,ACC000416,Journal entry 345,posted,
JE00000346,2022-01-15 09:00:00,2022-01-15 09:00:00,39776.23,USD,ACC002037,ACC003300,Journal entry 346,posted,
JE00000347,2022-01-15 10:00:00,2022-01-15 10:00:00,47306.75,USD,ACC001295,ACC000424,Journal entry 347,posted,User27
JE00000348,2022-01-15 11:00:00,2022-01-15 11:00:00,12743.83,USD,ACC000341,ACC002087,Journal entry 348,pending,User15
JE00000349,2022-01-15 12:00:00,2022-01-15 12:00:00,29544.79,USD,ACC001067,ACC003707,Journal entry 349,posted,User47
JE00000350,2022-01-15 13:00:00,2022-01-15 13:00:00,4842.95,USD,ACC004576,ACC002712,Journal entry 350,posted,User11
JE00000351,2022-01-15 14:00:00,2022-01-15 14:00:00,30846.67,GBP,ACC004544,ACC004039,Journal entry 351,posted,User39
JE00000352,2022-01-15 15:00:00,2022-01-15 15:00:00,8647.44,EUR,ACC003715,ACC004565,Journal entry 352,posted,User38
JE00000353,2022-01-15 16:00:00,2022-01-15 16:00:00,28291.04,EUR,ACC000508,ACC004870,Journal entry 353,posted,User20
JE00000354,2022-01-15 17:00:00,2022-01-15 17:00:00,28664.28,USD,ACC003433,ACC003365,Journal entry 354,posted,User49
JE00000355,2022-01-15 18:00:00,2022-01-15 18:00:00,23352.66,USD,ACC000634,ACC003368,Journal entry 355,reversed,User49
JE00000356,2022-01-15 19:00:00,2022-01-15 19:00:00,26179.33,EUR,ACC003414,ACC004016,Journal entry 356,posted,
JE00000357,2022-01-15 20:00:00,2022-01-15 20:00:00,38219.78,USD,ACC000169,ACC001166,Journal entry 357,pending,User28
JE00000358,2022-01-15 21:00:00,2022-01-15 21:00:00,39982.31,USD,ACC001426,ACC001508,Journal entry 358,posted,User10
JE00000359,2022-01-15 22:00:00,2022-01-15 22:00:00,24658.45,EUR,ACC000613,ACC001707,Journal entry 359,pending,User49
JE00000360,2022-01-15 23:00:00,2022-01-15 23:00:00,4968313.221500001,USD,ACC004668,ACC003722,Journal entry 360,posted,User48
JE00000361,2022-01-16 00:00:00,2022-01-16 00:00:00,46568.69,USD,ACC002844,ACC001757,Journal entry 361,posted,User21
JE00000362,2022-01-16 01:00:00,2022-01-16 01:00:00,6074.71,GBP,ACC004614,ACC000698,Journal entry 362,posted,User17
JE00000363,2022-01-16 02:00:00,2022-01-16 02:00:00,5943.47,USD,ACC000102,ACC003994,Journal entry 363,posted,User41
JE00000364,2022-01-16 03:00:00,2022-01-16 03:00:00,4476.68,USD,ACC003698,ACC003749,Journal entry 364,posted,User20
JE00000365,2022-01-16 04:00:00,2022-01-16 04:00:00,32927.38,USD,ACC002400,ACC002971,Journal entry 365,posted,User36
JE00000366,2022-01-16 05:00:00,2022-01-16 05:00:00,20988.55,GBP,ACC002345,ACC004408,Journal entry 366,posted,User33
JE00000367,2022-01-16 06:00:00,2022-01-16 06:00:00,38738.64,USD,ACC004367,ACC003960,Journal entry 367,posted,User14
JE00000368,2022-01-16 07:00:00,2022-01-16 07:00:00,33594.45,EUR,ACC000236,ACC004502,Journal entry 368,posted,User18
JE00000369,2022-01-16 08:00:00,2022-01-16 08:00:00,16748.52,USD,ACC004721,ACC001299,Journal entry 369,reversed,User46
JE00000370,2022-01-16 09:00:00,2022-01-16 09:00:00,44928.49,USD,ACC000142,ACC000583,Journal entry 370,posted,User25
JE00000371,2022-01-16 10:00:00,2022-01-16 10:00:00,38150.35,USD,ACC001814,ACC001708,Journal entry 371,posted,User21
JE00000372,2022-01-16 11:00:00,2022-01-16 11:00:00,13599.69,USD,ACC000691,ACC004150,Journal entry 372,posted,User45
JE00000373,2022-01-16 12:00:00,2022-01-16 12:00:00,18273.18,USD,ACC002616,ACC004624,Journal entry 373,posted,User29
JE00000374,2022-01-16 13:00:00,2022-01-16 13:00:00,15790.56,USD,ACC002979,ACC000550,Journal entry 374,posted,User28
JE00000375,2022-01-16 14:00:00,2022-01-16 14:00:00,7964.82,USD,ACC003211,ACC004278,Journal entry 375,posted,User20
JE00000376,2022-03-15 15:00:00,2022-01-16 15:00:00,7474.39,USD,ACC003991,ACC002392,Journal entry 376,posted,User33
JE00000377,2022-01-16 16:00:00,2022-01-16 16:00:00,46812.76,EUR,ACC003755,ACC004090,Journal entry 377,posted,User3
JE00000378,2022-01-16 17:00:00,2022-01-16 17:00:00,21951.41,EUR,ACC004743,ACC003413,Journal entry 378,posted,User11
JE00000379,2022-01-16 18:00:00,2022-01-16 18:00:00,19227.66,USD,ACC002249,ACC000301,Journal entry 379,posted,User41
JE00000380,2022-01-31 19:00:00,2022-01-16 19:00:00,36511.32,USD,ACC000877,ACC002422,Journal entry 380,posted,User13
JE00000381,2022-01-16 20:00:00,2022-01-16 20:00:00,27694.35,USD,ACC000779,ACC000445,Journal entry 381,posted,User49
JE00000382,2022-01-16 21:00:00,2022-01-16 21:00:00,46813.39,USD,ACC001378,ACC001700,Journal entry 382,posted,User44
JE00000383,2022-01-16 22:00:00,2022-01-16 22:00:00,4968313.221500001,USD,ACC003015,ACC003788,Journal entry 383,posted,User19
JE00000384,2022-01-16 23:00:00,2022-01-16 23:00:00,24020.54,USD,ACC000271,ACC003420,Journal entry 384,posted,User45
JE00000385,2022-01-17 00:00:00,2022-01-17 00:00:00,18880.34,USD,ACC004775,ACC003524,Journal entry 385,posted,User36
JE00000386,2022-01-17 01:00:00,2022-01-17 01:00:00,49332.91,USD,ACC004946,ACC003305,Journal entry 386,posted,
JE00000387,2022-02-04 02:00:00,2022-01-17 02:00:00,35916.24,GBP,ACC000825,ACC000074,Journal entry 387,posted,User24
JE00000388,2022-01-17 03:00:00,2022-01-17 03:00:00,47564.61,USD,ACC003905,ACC002915,Journal entry 388,posted,User6
JE00000389,2022-01-17 04:00:00,2022-01-17 04:00:00,6012.08,USD,ACC002982,ACC002426,Journal entry 389,posted,User27
